,game_num,pick_door,car_door,win
2495,2495,1,3,1
2496,2496,2,2,0
2497,2497,1,1,0
2498,2498,2,3,1
2499,2499,2,1,1
2500,2500,2,1,1
2501,2501,3,2,1
2502,2502,2,3,1
2503,2503,2,3,1
2504,2504,3,1,1
2505,2505,2,2,0
2506,2506,3,2,1
2507,2507,3,3,0
2508,2508,2,2,0
2509,2509,3,3,0
2510,2510,3,1,1
2511,2511,1,1,0
2512,2512,2,2,0
2513,2513,3,2,1
2514,2514,2,2,0
2515,2515,3,3,0
2516,2516,1,2,1
2517,2517,3,1,1
2518,2518,1,2,1
2519,2519,3,1,1
2520,2520,3,2,1
2521,2521,3,3,0
2522,2522,3,3,0
2523,2523,2,2,0
2524,2524,1,1,0
2525,2525,3,1,1
2526,2526,2,1,1
2527,2527,2,2,0
2528,2528,1,1,0
2529,2529,3,3,0
2530,2530,3,2,1
2531,2531,1,3,1
2532,2532,1,2,1
2533,2533,1,2,1
2534,2534,2,1,1
2535,2535,2,2,0
2536,2536,2,3,1
2537,2537,3,2,1
2538,2538,2,1,1
2539,2539,1,1,0
2540,2540,3,2,1
2541,2541,1,2,1
2542,2542,1,2,1
2543,2543,2,1,1
2544,2544,2,2,0
2545,2545,3,2,1
2546,2546,3,3,0
2547,2547,2,3,1
2548,2548,2,3,1
2549,2549,2,2,0
2550,2550,2,2,0
2551,2551,3,1,1
2552,2552,2,2,0
2553,2553,2,2,0
2554,2554,2,3,1
2555,2555,1,2,1
2556,2556,3,3,0
2557,2557,2,3,1
2558,2558,3,3,0
2559,2559,1,1,0
2560,2560,2,1,1
2561,2561,2,1,1
2562,2562,3,2,1
2563,2563,2,1,1
2564,2564,2,3,1
2565,2565,1,2,1
2566,2566,3,2,1
2567,2567,2,2,0
2568,2568,2,2,0
2569,2569,2,1,1
2570,2570,3,1,1
2571,2571,1,2,1
2572,2572,1,2,1
2573,2573,3,1,1
2574,2574,2,3,1
2575,2575,2,3,1
2576,2576,3,3,0
2577,2577,3,3,0
2578,2578,1,3,1
2579,2579,1,1,0
2580,2580,1,2,1
2581,2581,2,3,1
2582,2582,3,3,0
2583,2583,2,1,1
2584,2584,2,2,0
2585,2585,2,3,1
2586,2586,3,3,0
2587,2587,3,1,1
2588,2588,3,1,1
2589,2589,3,1,1
2590,2590,1,3,1
2591,2591,1,2,1
2592,2592,3,3,0
2593,2593,3,3,0
2594,2594,3,1,1
2595,2595,1,3,1
2596,2596,1,1,0
2597,2597,3,3,0
2598,2598,1,2,1
2599,2599,2,3,1
2600,2600,3,1,1
2601,2601,3,2,1
2602,2602,1,2,1
2603,2603,1,2,1
2604,2604,3,3,0
2605,2605,1,3,1
2606,2606,3,1,1
2607,2607,2,3,1
2608,2608,2,2,0
2609,2609,1,2,1
2610,2610,2,3,1
2611,2611,1,2,1
2612,2612,2,3,1
2613,2613,3,2,1
2614,2614,3,3,0
2615,2615,3,1,1
2616,2616,2,2,0
2617,2617,2,3,1
2618,2618,3,1,1
2619,2619,2,1,1
2620,2620,2,2,0
2621,2621,2,1,1
2622,2622,1,3,1
2623,2623,1,2,1
2624,2624,1,2,1
2625,2625,1,2,1
2626,2626,2,1,1
2627,2627,2,3,1
2628,2628,1,2,1
2629,2629,3,2,1
2630,2630,3,1,1
2631,2631,1,3,1
2632,2632,2,1,1
2633,2633,1,3,1
2634,2634,2,1,1
2635,2635,2,2,0
2636,2636,3,1,1
2637,2637,3,3,0
2638,2638,2,2,0
2639,2639,3,1,1
2640,2640,1,1,0
2641,2641,3,2,1
2642,2642,1,1,0
2643,2643,3,1,1
2644,2644,3,1,1
2645,2645,2,3,1
2646,2646,2,2,0
2647,2647,1,2,1
2648,2648,3,2,1
2649,2649,2,1,1
2650,2650,1,2,1
2651,2651,3,3,0
2652,2652,2,3,1
2653,2653,2,2,0
2654,2654,1,3,1
2655,2655,2,3,1
2656,2656,1,2,1
2657,2657,1,1,0
2658,2658,2,1,1
2659,2659,2,2,0
2660,2660,1,1,0
2661,2661,2,1,1
2662,2662,1,2,1
2663,2663,2,3,1
2664,2664,2,2,0
2665,2665,1,3,1
2666,2666,2,2,0
2667,2667,1,1,0
2668,2668,1,2,1
2669,2669,3,3,0
2670,2670,3,2,1
2671,2671,1,2,1
2672,2672,3,2,1
2673,2673,3,3,0
2674,2674,2,3,1
2675,2675,2,2,0
2676,2676,3,1,1
2677,2677,1,1,0
2678,2678,1,1,0
2679,2679,1,3,1
2680,2680,1,2,1
2681,2681,1,2,1
2682,2682,3,1,1
2683,2683,1,1,0
2684,2684,3,2,1
2685,2685,3,3,0
2686,2686,1,1,0
2687,2687,3,1,1
2688,2688,1,1,0
2689,2689,2,2,0
2690,2690,3,3,0
2691,2691,2,1,1
2692,2692,2,2,0
2693,2693,1,3,1
2694,2694,2,1,1
2695,2695,3,2,1
2696,2696,2,3,1
2697,2697,2,1,1
2698,2698,3,2,1
2699,2699,1,1,0
2700,2700,2,3,1
2701,2701,2,1,1
2702,2702,2,3,1
2703,2703,3,3,0
2704,2704,1,3,1
2705,2705,2,1,1
2706,2706,2,1,1
2707,2707,2,3,1
2708,2708,2,1,1
2709,2709,1,3,1
2710,2710,1,3,1
2711,2711,1,3,1
2712,2712,3,1,1
2713,2713,1,1,0
2714,2714,3,3,0
2715,2715,3,1,1
2716,2716,1,2,1
2717,2717,3,1,1
2718,2718,3,2,1
2719,2719,2,1,1
2720,2720,3,2,1
2721,2721,2,3,1
2722,2722,3,1,1
2723,2723,2,3,1
2724,2724,3,1,1
2725,2725,2,3,1
2726,2726,3,3,0
2727,2727,1,1,0
2728,2728,2,2,0
2729,2729,1,1,0
2730,2730,2,3,1
2731,2731,2,1,1
2732,2732,1,3,1
2733,2733,3,2,1
2734,2734,1,2,1
2735,2735,1,1,0
2736,2736,2,2,0
2737,2737,2,3,1
2738,2738,2,3,1
2739,2739,2,2,0
2740,2740,3,1,1
2741,2741,3,3,0
2742,2742,1,2,1
2743,2743,3,2,1
2744,2744,3,1,1
2745,2745,1,3,1
2746,2746,2,3,1
2747,2747,1,3,1
2748,2748,1,2,1
2749,2749,3,3,0
2750,2750,1,3,1
2751,2751,1,1,0
2752,2752,2,3,1
2753,2753,3,2,1
2754,2754,2,3,1
2755,2755,3,2,1
2756,2756,3,1,1
2757,2757,1,2,1
2758,2758,1,2,1
2759,2759,2,2,0
2760,2760,3,3,0
2761,2761,3,2,1
2762,2762,1,3,1
2763,2763,2,1,1
2764,2764,2,2,0
2765,2765,3,1,1
2766,2766,1,1,0
2767,2767,2,2,0
2768,2768,2,3,1
2769,2769,3,2,1
2770,2770,3,2,1
2771,2771,3,3,0
2772,2772,2,3,1
2773,2773,3,1,1
2774,2774,1,3,1
2775,2775,2,1,1
2776,2776,1,2,1
2777,2777,1,3,1
2778,2778,2,3,1
2779,2779,1,3,1
2780,2780,1,2,1
2781,2781,2,2,0
2782,2782,3,1,1
2783,2783,2,3,1
2784,2784,3,1,1
2785,2785,1,2,1
2786,2786,1,2,1
2787,2787,3,1,1
2788,2788,3,2,1
2789,2789,3,3,0
2790,2790,3,2,1
2791,2791,1,3,1
2792,2792,3,3,0
2793,2793,1,1,0
2794,2794,2,3,1
2795,2795,2,2,0
2796,2796,1,1,0
2797,2797,1,1,0
2798,2798,3,3,0
2799,2799,2,3,1
2800,2800,2,2,0
2801,2801,3,1,1
2802,2802,1,1,0
2803,2803,2,2,0
2804,2804,3,1,1
2805,2805,1,2,1
2806,2806,2,3,1
2807,2807,2,3,1
2808,2808,1,1,0
2809,2809,2,3,1
2810,2810,2,2,0
2811,2811,3,3,0
2812,2812,2,2,0
2813,2813,1,3,1
2814,2814,1,3,1
2815,2815,2,2,0
2816,2816,1,2,1
2817,2817,2,3,1
2818,2818,1,2,1
2819,2819,1,1,0
2820,2820,2,2,0
2821,2821,3,3,0
2822,2822,3,3,0
2823,2823,3,1,1
2824,2824,2,1,1
2825,2825,1,3,1
2826,2826,2,2,0
2827,2827,2,2,0
2828,2828,3,1,1
2829,2829,2,2,0
2830,2830,3,2,1
2831,2831,1,3,1
2832,2832,1,3,1
2833,2833,1,3,1
2834,2834,3,2,1
2835,2835,2,3,1
2836,2836,2,3,1
2837,2837,2,3,1
2838,2838,2,3,1
2839,2839,3,2,1
2840,2840,2,1,1
2841,2841,1,2,1
2842,2842,3,1,1
2843,2843,2,1,1
2844,2844,1,3,1
2845,2845,2,3,1
2846,2846,1,3,1
2847,2847,3,2,1
2848,2848,3,2,1
2849,2849,1,2,1
2850,2850,2,2,0
2851,2851,3,3,0
2852,2852,2,2,0
2853,2853,3,2,1
2854,2854,2,1,1
2855,2855,1,1,0
2856,2856,3,1,1
2857,2857,1,3,1
2858,2858,3,3,0
2859,2859,2,1,1
2860,2860,3,2,1
2861,2861,1,1,0
2862,2862,3,1,1
2863,2863,3,3,0
2864,2864,3,3,0
2865,2865,3,2,1
2866,2866,3,2,1
2867,2867,1,1,0
2868,2868,2,3,1
2869,2869,1,2,1
2870,2870,3,1,1
2871,2871,3,2,1
2872,2872,1,3,1
2873,2873,1,3,1
2874,2874,2,3,1
2875,2875,2,3,1
2876,2876,2,2,0
2877,2877,3,2,1
2878,2878,1,1,0
2879,2879,1,2,1
2880,2880,3,2,1
2881,2881,2,3,1
2882,2882,2,3,1
2883,2883,2,1,1
2884,2884,1,3,1
2885,2885,3,3,0
2886,2886,1,3,1
2887,2887,3,1,1
2888,2888,2,2,0
2889,2889,1,3,1
2890,2890,2,3,1
2891,2891,2,3,1
2892,2892,2,1,1
2893,2893,1,1,0
2894,2894,1,2,1
2895,2895,3,2,1
2896,2896,1,1,0
2897,2897,1,1,0
2898,2898,3,3,0
2899,2899,2,2,0
2900,2900,3,1,1
2901,2901,2,2,0
2902,2902,3,1,1
2903,2903,3,2,1
2904,2904,3,3,0
2905,2905,1,2,1
2906,2906,2,3,1
2907,2907,1,2,1
2908,2908,3,3,0
2909,2909,3,3,0
2910,2910,3,1,1
2911,2911,3,3,0
2912,2912,2,1,1
2913,2913,3,3,0
2914,2914,2,1,1
2915,2915,1,3,1
2916,2916,3,1,1
2917,2917,2,3,1
2918,2918,3,1,1
2919,2919,1,1,0
2920,2920,2,3,1
2921,2921,3,1,1
2922,2922,3,2,1
2923,2923,3,2,1
2924,2924,1,1,0
2925,2925,3,2,1
2926,2926,1,2,1
2927,2927,1,2,1
2928,2928,3,1,1
2929,2929,2,1,1
2930,2930,2,3,1
2931,2931,2,2,0
2932,2932,2,3,1
2933,2933,1,3,1
2934,2934,2,3,1
2935,2935,2,2,0
2936,2936,3,2,1
2937,2937,3,1,1
2938,2938,3,3,0
2939,2939,2,3,1
2940,2940,2,3,1
2941,2941,2,1,1
2942,2942,2,1,1
2943,2943,1,2,1
2944,2944,2,2,0
2945,2945,3,3,0
2946,2946,2,3,1
2947,2947,1,3,1
2948,2948,3,2,1
2949,2949,2,1,1
2950,2950,1,3,1
2951,2951,1,2,1
2952,2952,3,2,1
2953,2953,1,1,0
2954,2954,2,1,1
2955,2955,3,2,1
2956,2956,2,1,1
2957,2957,1,1,0
2958,2958,2,3,1
2959,2959,2,2,0
2960,2960,1,3,1
2961,2961,3,2,1
2962,2962,3,2,1
2963,2963,2,2,0
2964,2964,2,1,1
2965,2965,2,1,1
2966,2966,3,1,1
2967,2967,1,2,1
2968,2968,1,1,0
2969,2969,1,2,1
2970,2970,2,2,0
2971,2971,3,1,1
2972,2972,1,1,0
2973,2973,2,3,1
2974,2974,1,1,0
2975,2975,3,2,1
2976,2976,1,1,0
2977,2977,1,2,1
2978,2978,2,1,1
2979,2979,1,2,1
2980,2980,2,2,0
2981,2981,3,2,1
2982,2982,3,2,1
2983,2983,1,2,1
2984,2984,1,2,1
2985,2985,3,2,1
2986,2986,1,2,1
2987,2987,2,2,0
2988,2988,1,3,1
2989,2989,3,3,0
2990,2990,3,2,1
2991,2991,3,2,1
2992,2992,3,1,1
2993,2993,2,3,1
2994,2994,2,3,1
2995,2995,1,2,1
2996,2996,3,2,1
2997,2997,3,3,0
2998,2998,1,3,1
2999,2999,3,1,1
3000,3000,2,3,1
3001,3001,2,1,1
3002,3002,3,3,0
3003,3003,3,1,1
3004,3004,2,2,0
3005,3005,2,1,1
3006,3006,3,2,1
3007,3007,2,3,1
3008,3008,1,2,1
3009,3009,1,3,1
3010,3010,3,2,1
3011,3011,3,1,1
3012,3012,3,2,1
3013,3013,2,1,1
3014,3014,3,1,1
3015,3015,2,1,1
3016,3016,1,3,1
3017,3017,1,3,1
3018,3018,3,1,1
3019,3019,1,1,0
3020,3020,1,3,1
3021,3021,2,2,0
3022,3022,3,2,1
3023,3023,3,2,1
3024,3024,1,2,1
3025,3025,2,3,1
3026,3026,1,3,1
3027,3027,2,3,1
3028,3028,1,1,0
3029,3029,3,2,1
3030,3030,2,3,1
3031,3031,3,3,0
3032,3032,3,1,1
3033,3033,1,3,1
3034,3034,1,3,1
3035,3035,3,3,0
3036,3036,2,1,1
3037,3037,2,1,1
3038,3038,2,2,0
3039,3039,2,2,0
3040,3040,1,2,1
3041,3041,1,3,1
3042,3042,1,3,1
3043,3043,1,1,0
3044,3044,1,2,1
3045,3045,3,2,1
3046,3046,2,3,1
3047,3047,2,3,1
3048,3048,2,1,1
3049,3049,2,2,0
3050,3050,1,1,0
3051,3051,1,2,1
3052,3052,2,2,0
3053,3053,1,1,0
3054,3054,2,2,0
3055,3055,3,1,1
3056,3056,3,3,0
3057,3057,2,1,1
3058,3058,2,3,1
3059,3059,1,1,0
3060,3060,3,1,1
3061,3061,3,3,0
3062,3062,3,1,1
3063,3063,2,2,0
3064,3064,2,3,1
3065,3065,2,1,1
3066,3066,1,2,1
3067,3067,1,2,1
3068,3068,2,2,0
3069,3069,1,2,1
3070,3070,3,1,1
3071,3071,2,1,1
3072,3072,1,3,1
3073,3073,2,3,1
3074,3074,3,1,1
3075,3075,2,3,1
3076,3076,1,1,0
3077,3077,2,1,1
3078,3078,1,3,1
3079,3079,1,2,1
3080,3080,1,1,0
3081,3081,2,3,1
3082,3082,1,1,0
3083,3083,3,3,0
3084,3084,2,3,1
3085,3085,3,1,1
3086,3086,1,1,0
3087,3087,1,1,0
3088,3088,3,1,1
3089,3089,2,3,1
3090,3090,1,2,1
3091,3091,1,1,0
3092,3092,1,3,1
3093,3093,1,1,0
3094,3094,2,1,1
3095,3095,1,1,0
3096,3096,2,1,1
3097,3097,2,1,1
3098,3098,2,1,1
3099,3099,1,2,1
3100,3100,2,1,1
3101,3101,1,3,1
3102,3102,2,3,1
3103,3103,2,1,1
3104,3104,3,3,0
3105,3105,1,3,1
3106,3106,3,3,0
3107,3107,2,2,0
3108,3108,1,2,1
3109,3109,3,2,1
3110,3110,2,1,1
3111,3111,3,3,0
3112,3112,2,3,1
3113,3113,1,3,1
3114,3114,2,1,1
3115,3115,3,3,0
3116,3116,2,1,1
3117,3117,2,3,1
3118,3118,2,3,1
3119,3119,2,2,0
3120,3120,3,2,1
3121,3121,1,2,1
3122,3122,2,2,0
3123,3123,2,2,0
3124,3124,2,1,1
3125,3125,1,2,1
3126,3126,3,2,1
3127,3127,3,3,0
3128,3128,2,2,0
3129,3129,2,3,1
3130,3130,1,3,1
3131,3131,3,2,1
3132,3132,3,2,1
3133,3133,2,1,1
3134,3134,2,3,1
3135,3135,2,1,1
3136,3136,3,1,1
3137,3137,1,1,0
3138,3138,2,1,1
3139,3139,2,2,0
3140,3140,2,2,0
3141,3141,3,1,1
3142,3142,1,1,0
3143,3143,1,1,0
3144,3144,3,2,1
3145,3145,1,1,0
3146,3146,2,1,1
3147,3147,2,1,1
3148,3148,2,3,1
3149,3149,3,2,1
3150,3150,2,1,1
3151,3151,1,3,1
3152,3152,3,2,1
3153,3153,3,3,0
3154,3154,2,1,1
3155,3155,1,3,1
3156,3156,3,2,1
3157,3157,1,1,0
3158,3158,2,2,0
3159,3159,2,2,0
3160,3160,2,2,0
3161,3161,1,3,1
3162,3162,2,3,1
3163,3163,3,1,1
3164,3164,2,3,1
3165,3165,2,2,0
3166,3166,1,1,0
3167,3167,3,1,1
3168,3168,3,1,1
3169,3169,3,1,1
3170,3170,3,1,1
3171,3171,1,1,0
3172,3172,3,3,0
3173,3173,3,3,0
3174,3174,3,2,1
3175,3175,3,1,1
3176,3176,1,3,1
3177,3177,3,2,1
3178,3178,1,3,1
3179,3179,3,2,1
3180,3180,2,3,1
3181,3181,2,3,1
3182,3182,3,2,1
3183,3183,3,1,1
3184,3184,3,1,1
3185,3185,1,3,1
3186,3186,1,1,0
3187,3187,2,2,0
3188,3188,3,1,1
3189,3189,3,2,1
3190,3190,1,2,1
3191,3191,3,1,1
3192,3192,2,1,1
3193,3193,3,2,1
3194,3194,3,1,1
3195,3195,3,1,1
3196,3196,3,1,1
3197,3197,2,2,0
3198,3198,1,3,1
3199,3199,1,3,1
3200,3200,2,1,1
3201,3201,3,1,1
3202,3202,1,1,0
3203,3203,3,1,1
3204,3204,2,2,0
3205,3205,2,1,1
3206,3206,2,2,0
3207,3207,3,3,0
3208,3208,2,1,1
3209,3209,1,3,1
3210,3210,1,1,0
3211,3211,1,1,0
3212,3212,3,1,1
3213,3213,1,3,1
3214,3214,1,2,1
3215,3215,1,3,1
3216,3216,2,3,1
3217,3217,1,3,1
3218,3218,3,3,0
3219,3219,3,2,1
3220,3220,3,1,1
3221,3221,1,3,1
3222,3222,1,2,1
3223,3223,1,1,0
3224,3224,3,3,0
3225,3225,3,1,1
3226,3226,3,1,1
3227,3227,1,2,1
3228,3228,2,1,1
3229,3229,1,3,1
3230,3230,3,1,1
3231,3231,3,1,1
3232,3232,3,2,1
3233,3233,3,3,0
3234,3234,1,3,1
3235,3235,2,3,1
3236,3236,1,3,1
3237,3237,3,1,1
3238,3238,2,3,1
3239,3239,3,1,1
3240,3240,3,2,1
3241,3241,3,3,0
3242,3242,3,3,0
3243,3243,2,2,0
3244,3244,1,1,0
3245,3245,1,1,0
3246,3246,1,2,1
3247,3247,2,2,0
3248,3248,1,1,0
3249,3249,3,2,1
3250,3250,2,2,0
3251,3251,2,1,1
3252,3252,3,1,1
3253,3253,2,1,1
3254,3254,3,3,0
3255,3255,2,3,1
3256,3256,1,2,1
3257,3257,1,1,0
3258,3258,2,2,0
3259,3259,1,2,1
3260,3260,1,3,1
3261,3261,2,1,1
3262,3262,2,3,1
3263,3263,3,3,0
3264,3264,1,2,1
3265,3265,2,2,0
3266,3266,3,1,1
3267,3267,2,2,0
3268,3268,3,3,0
3269,3269,1,3,1
3270,3270,3,1,1
3271,3271,2,1,1
3272,3272,3,3,0
3273,3273,1,1,0
3274,3274,2,2,0
3275,3275,2,3,1
3276,3276,1,3,1
3277,3277,3,2,1
3278,3278,1,3,1
3279,3279,3,1,1
3280,3280,3,3,0
3281,3281,1,2,1
3282,3282,3,2,1
3283,3283,3,1,1
3284,3284,3,3,0
3285,3285,1,3,1
3286,3286,1,3,1
3287,3287,3,2,1
3288,3288,3,3,0
3289,3289,3,1,1
3290,3290,3,2,1
3291,3291,3,2,1
3292,3292,2,3,1
3293,3293,2,2,0
3294,3294,2,2,0
3295,3295,1,2,1
3296,3296,3,2,1
3297,3297,2,1,1
3298,3298,1,2,1
3299,3299,1,1,0
3300,3300,2,1,1
3301,3301,3,2,1
3302,3302,3,2,1
3303,3303,2,3,1
3304,3304,1,1,0
3305,3305,3,2,1
3306,3306,3,3,0
3307,3307,3,1,1
3308,3308,2,2,0
3309,3309,1,3,1
3310,3310,1,3,1
3311,3311,1,2,1
3312,3312,2,3,1
3313,3313,3,2,1
3314,3314,3,1,1
3315,3315,3,1,1
3316,3316,1,3,1
3317,3317,3,3,0
3318,3318,3,1,1
3319,3319,1,3,1
3320,3320,2,3,1
3321,3321,2,2,0
3322,3322,1,1,0
3323,3323,3,2,1
3324,3324,3,1,1
3325,3325,1,1,0
3326,3326,3,1,1
3327,3327,1,2,1
3328,3328,1,3,1
3329,3329,1,2,1
3330,3330,1,3,1
3331,3331,3,2,1
3332,3332,2,1,1
3333,3333,3,2,1
3334,3334,1,1,0
3335,3335,3,1,1
3336,3336,1,3,1
3337,3337,2,2,0
3338,3338,2,2,0
3339,3339,2,1,1
3340,3340,2,3,1
3341,3341,1,3,1
3342,3342,1,1,0
3343,3343,2,1,1
3344,3344,3,3,0
3345,3345,2,1,1
3346,3346,1,1,0
3347,3347,3,3,0
3348,3348,3,1,1
3349,3349,2,3,1
3350,3350,2,1,1
3351,3351,2,2,0
3352,3352,2,3,1
3353,3353,1,3,1
3354,3354,2,3,1
3355,3355,1,2,1
3356,3356,1,3,1
3357,3357,1,3,1
3358,3358,1,2,1
3359,3359,2,3,1
3360,3360,3,2,1
3361,3361,3,2,1
3362,3362,1,2,1
3363,3363,2,1,1
3364,3364,1,2,1
3365,3365,3,3,0
3366,3366,2,1,1
3367,3367,3,1,1
3368,3368,1,1,0
3369,3369,1,2,1
3370,3370,2,1,1
3371,3371,2,2,0
3372,3372,1,1,0
3373,3373,2,3,1
3374,3374,2,3,1
3375,3375,2,1,1
3376,3376,3,3,0
3377,3377,2,2,0
3378,3378,1,2,1
3379,3379,1,3,1
3380,3380,3,3,0
3381,3381,3,1,1
3382,3382,2,3,1
3383,3383,1,3,1
3384,3384,1,1,0
3385,3385,2,1,1
3386,3386,2,1,1
3387,3387,1,1,0
3388,3388,1,3,1
3389,3389,3,1,1
3390,3390,1,1,0
3391,3391,2,2,0
3392,3392,3,2,1
3393,3393,1,1,0
3394,3394,1,1,0
3395,3395,1,1,0
3396,3396,3,3,0
3397,3397,3,2,1
3398,3398,3,3,0
3399,3399,2,3,1
3400,3400,3,1,1
3401,3401,2,2,0
3402,3402,2,2,0
3403,3403,3,2,1
3404,3404,3,2,1
3405,3405,1,2,1
3406,3406,2,1,1
3407,3407,1,2,1
3408,3408,3,1,1
3409,3409,1,2,1
3410,3410,1,2,1
3411,3411,2,3,1
3412,3412,2,2,0
3413,3413,2,1,1
3414,3414,1,3,1
3415,3415,3,3,0
3416,3416,1,1,0
3417,3417,1,3,1
3418,3418,3,1,1
3419,3419,3,3,0
3420,3420,1,2,1
3421,3421,1,1,0
3422,3422,1,1,0
3423,3423,2,3,1
3424,3424,2,3,1
3425,3425,1,2,1
3426,3426,2,1,1
3427,3427,1,3,1
3428,3428,3,3,0
3429,3429,3,1,1
3430,3430,1,3,1
3431,3431,2,2,0
3432,3432,1,1,0
3433,3433,2,1,1
3434,3434,1,1,0
3435,3435,1,1,0
3436,3436,2,3,1
3437,3437,2,1,1
3438,3438,3,1,1
3439,3439,2,3,1
3440,3440,3,1,1
3441,3441,3,1,1
3442,3442,1,1,0
3443,3443,2,2,0
3444,3444,3,2,1
3445,3445,2,2,0
3446,3446,2,2,0
3447,3447,2,3,1
3448,3448,1,1,0
3449,3449,1,2,1
3450,3450,2,1,1
3451,3451,3,2,1
3452,3452,1,3,1
3453,3453,1,3,1
3454,3454,1,1,0
3455,3455,3,2,1
3456,3456,3,2,1
3457,3457,1,1,0
3458,3458,3,1,1
3459,3459,2,3,1
3460,3460,1,3,1
3461,3461,2,1,1
3462,3462,3,3,0
3463,3463,2,3,1
3464,3464,2,3,1
3465,3465,1,1,0
3466,3466,1,2,1
3467,3467,3,3,0
3468,3468,2,1,1
3469,3469,1,2,1
3470,3470,2,3,1
3471,3471,2,2,0
3472,3472,3,1,1
3473,3473,3,2,1
3474,3474,2,2,0
3475,3475,3,1,1
3476,3476,3,3,0
3477,3477,1,2,1
3478,3478,3,2,1
3479,3479,3,3,0
3480,3480,3,3,0
3481,3481,2,1,1
3482,3482,1,3,1
3483,3483,3,1,1
3484,3484,3,1,1
3485,3485,2,1,1
3486,3486,2,2,0
3487,3487,1,1,0
3488,3488,1,3,1
3489,3489,2,2,0
3490,3490,1,3,1
3491,3491,1,2,1
3492,3492,3,1,1
3493,3493,3,1,1
3494,3494,2,3,1
3495,3495,1,3,1
3496,3496,2,2,0
3497,3497,2,1,1
3498,3498,3,3,0
3499,3499,1,1,0
3500,3500,2,1,1
3501,3501,1,2,1
3502,3502,3,3,0
3503,3503,2,1,1
3504,3504,1,1,0
3505,3505,2,1,1
3506,3506,2,3,1
3507,3507,3,1,1
3508,3508,3,2,1
3509,3509,2,1,1
3510,3510,3,3,0
3511,3511,2,3,1
3512,3512,3,1,1
3513,3513,3,1,1
3514,3514,3,3,0
3515,3515,3,2,1
3516,3516,3,1,1
3517,3517,3,1,1
3518,3518,1,1,0
3519,3519,3,2,1
3520,3520,3,3,0
3521,3521,1,3,1
3522,3522,2,1,1
3523,3523,3,3,0
3524,3524,3,2,1
3525,3525,1,1,0
3526,3526,2,1,1
3527,3527,1,2,1
3528,3528,3,3,0
3529,3529,3,3,0
3530,3530,1,1,0
3531,3531,1,1,0
3532,3532,1,2,1
3533,3533,1,2,1
3534,3534,2,3,1
3535,3535,2,1,1
3536,3536,3,1,1
3537,3537,3,3,0
3538,3538,2,3,1
3539,3539,1,2,1
3540,3540,3,3,0
3541,3541,1,1,0
3542,3542,2,2,0
3543,3543,1,2,1
3544,3544,2,2,0
3545,3545,2,1,1
3546,3546,3,2,1
3547,3547,2,3,1
3548,3548,1,1,0
3549,3549,3,3,0
3550,3550,3,1,1
3551,3551,1,1,0
3552,3552,1,1,0
3553,3553,1,2,1
3554,3554,2,3,1
3555,3555,1,1,0
3556,3556,3,3,0
3557,3557,3,3,0
3558,3558,3,2,1
3559,3559,3,2,1
3560,3560,3,1,1
3561,3561,1,1,0
3562,3562,3,3,0
3563,3563,3,3,0
3564,3564,3,3,0
3565,3565,2,1,1
3566,3566,2,2,0
3567,3567,1,2,1
3568,3568,3,2,1
3569,3569,3,1,1
3570,3570,1,2,1
3571,3571,3,1,1
3572,3572,1,3,1
3573,3573,3,1,1
3574,3574,3,2,1
3575,3575,3,1,1
3576,3576,2,2,0
3577,3577,3,3,0
3578,3578,3,2,1
3579,3579,3,3,0
3580,3580,3,2,1
3581,3581,3,2,1
3582,3582,2,3,1
3583,3583,2,2,0
3584,3584,2,3,1
3585,3585,1,2,1
3586,3586,3,2,1
3587,3587,1,3,1
3588,3588,1,3,1
3589,3589,3,2,1
3590,3590,3,2,1
3591,3591,3,3,0
3592,3592,3,3,0
3593,3593,3,3,0
3594,3594,3,1,1
3595,3595,2,2,0
3596,3596,3,1,1
3597,3597,1,3,1
3598,3598,3,3,0
3599,3599,1,3,1
3600,3600,3,2,1
3601,3601,1,2,1
3602,3602,2,3,1
3603,3603,1,2,1
3604,3604,2,2,0
3605,3605,1,3,1
3606,3606,3,3,0
3607,3607,2,1,1
3608,3608,3,2,1
3609,3609,3,1,1
3610,3610,2,3,1
3611,3611,2,1,1
3612,3612,3,3,0
3613,3613,1,2,1
3614,3614,3,2,1
3615,3615,1,3,1
3616,3616,2,2,0
3617,3617,1,1,0
3618,3618,3,1,1
3619,3619,3,2,1
3620,3620,3,1,1
3621,3621,3,2,1
3622,3622,1,1,0
3623,3623,3,2,1
3624,3624,1,1,0
3625,3625,1,2,1
3626,3626,2,1,1
3627,3627,2,1,1
3628,3628,3,3,0
3629,3629,1,1,0
3630,3630,1,2,1
3631,3631,3,3,0
3632,3632,2,2,0
3633,3633,1,2,1
3634,3634,1,2,1
3635,3635,3,3,0
3636,3636,2,3,1
3637,3637,3,3,0
3638,3638,1,3,1
3639,3639,2,3,1
3640,3640,3,2,1
3641,3641,3,3,0
3642,3642,3,2,1
3643,3643,2,2,0
3644,3644,2,2,0
3645,3645,1,1,0
3646,3646,2,1,1
3647,3647,1,1,0
3648,3648,2,2,0
3649,3649,3,1,1
3650,3650,1,3,1
3651,3651,1,1,0
3652,3652,3,3,0
3653,3653,2,3,1
3654,3654,3,2,1
3655,3655,2,2,0
3656,3656,1,1,0
3657,3657,2,2,0
3658,3658,1,2,1
3659,3659,3,3,0
